,func,n,d,dataset_num,title,optimal,mean,optimal_sc,mean_sc,distortion,n_clusters,noise,weights
4077,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.2190297919603187, 0.38465443721756837, 0.3963157708280837]","[0.21530980838148617, 0.36922195156580867, 0.41546824005270516]",12.259725449628448,12.381141312663392,1.0099036363851543,3.0,0.07,
4078,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.2650324940473228, 0.5199859487597907, 0.21498156012574587]","[0.22753215765565618, 0.5410016558860341, 0.23146618645830977]",20.67471699120384,20.942401901117478,1.012947452196203,3.0,0.07,
4079,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.2433478521912879, 0.3578290312535722, 0.39882311722174957]","[0.29158121838456463, 0.2960390765184054, 0.41237970509703]",16.84782664692032,17.24025978442957,1.0232928048070213,3.0,0.07,
4080,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.17738862953807452, 0.4732249029290652, 0.349386467532967]","[0.29453543662213905, 0.3843892988100958, 0.3210752645677654]",20.61452655403703,22.99834576173829,1.1156378343908375,3.0,0.07,
4081,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.4542759063018506, 0.22774301273840653, 0.31798108166325517]","[0.4465846838795431, 0.22927353644731008, 0.32414177967314695]",12.432224419410668,12.443044748998952,1.000870345420357,3.0,0.07,
4082,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.4067138645796747, 0.31180671856784464, 0.2814794202825561]","[0.39546846392669305, 0.3794526179008095, 0.22507891817249745]",32.20542974906072,32.6808643621634,1.0147625607485193,3.0,0.07,
4083,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.24550994949266994, 0.4400746041731972, 0.3144154466019462]","[0.2711415690606984, 0.43703362887602304, 0.2918248020632785]",12.760976063782678,13.049970939129455,1.0226467688601801,3.0,0.07,
4084,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3696939373730005, 0.3384178504275713, 0.2918882122069564]","[0.327408384131787, 0.3416449421185383, 0.3309466737496746]",11.775918297604077,12.102082579875876,1.0276975666804822,3.0,0.07,
4085,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3333932771839895, 0.27220835296665746, 0.39439836984991306]","[0.33022342072663546, 0.2723453326711162, 0.39743124660224827]",7.393891278611838,7.399654410701904,1.0007794450679492,3.0,0.07,
4086,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3061373154873977, 0.36278031291472906, 0.331082371614755]","[0.3037958401405102, 0.382756980428153, 0.3134471794313368]",26.939406274422563,26.953963269958248,1.0005403606667274,3.0,0.07,
4087,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.16058945803344057, 0.4828295645932793, 0.35658097740851247]","[0.20814594075958717, 0.4692083230554002, 0.32264573618501263]",16.462091381802402,17.02834916667246,1.0343976820281786,3.0,0.07,
4088,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.601991746476061, 0.29548642885827225, 0.10252182466743281]","[0.6055836317649282, 0.24995876467161912, 0.14445760356345266]",23.095502584669806,23.630379105092473,1.0231593366917118,3.0,0.07,
4089,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.1785114699232875, 0.35783357300402346, 0.463654957072729]","[0.1787417927782238, 0.3637434987262073, 0.4575147084955689]",8.20358584449263,8.23798644973958,1.0041933620125452,3.0,0.07,
4090,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.2327512078427062, 0.37527103185390975, 0.39197776082049934]","[0.21169938062492447, 0.40309361656294107, 0.3852070028121344]",11.63496226076255,11.917387697814853,1.024273859314933,3.0,0.07,
4091,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.12047592180702069, 0.4964760054697353, 0.3830480727235674]","[0.12101720182830232, 0.5455301089710715, 0.33345268920062643]",16.496061161797083,17.114030603382787,1.0374616361763285,3.0,0.07,
4092,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.2669577235467285, 0.5515497448221927, 0.1814925316391407]","[0.2889875778090054, 0.5296514023803405, 0.181361019810654]",13.318022654339025,13.392904274596674,1.0056225779307602,3.0,0.07,
4093,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.49246084541365365, 0.21764540001380792, 0.28989375647907456]","[0.5037406705617629, 0.21439515011384147, 0.28186417932439534]",13.97676442995198,13.98467764152138,1.0005661690593024,3.0,0.07,
4094,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.2659139233489378, 0.3476206171938356, 0.38646545961464585]","[0.27593396947751814, 0.35408252886317326, 0.36998350165930854]",9.988550968364912,10.124058468797484,1.0135662821225764,3.0,0.07,
4095,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.26241712677497653, 0.4221633415951711, 0.31541953168300874]","[0.23912624240546831, 0.436146232188509, 0.3247275254060225]",14.088720539851865,14.303635950633497,1.0152544306754978,3.0,0.07,
4096,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3504690072750178, 0.26657972749767156, 0.3829512652347576]","[0.38056787850578283, 0.22129317430572992, 0.3981389471884873]",13.700434757107946,14.158436688523874,1.0334297370511043,3.0,0.07,
4097,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.35133231896137906, 0.31793250897641184, 0.3307351720898187]","[0.3414514966361138, 0.40036598984967586, 0.2581825135142101]",25.22403834892192,25.777253115307584,1.0219320458815155,3.0,0.07,
4098,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.2986413750012081, 0.4434134730817845, 0.2579451529557741]","[0.28259125638147586, 0.4484857234913269, 0.2689230201271974]",11.978862106134224,12.038372767574646,1.004967972826897,3.0,0.07,
4099,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.188444697690057, 0.5868324005738101, 0.22472290173698578]","[0.2838608032297633, 0.48613550713993176, 0.23000368963030518]",21.47511328745034,23.247205367943756,1.082518404293075,3.0,0.07,
4100,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.4197708736965286, 0.1718593003558304, 0.408369825947621]","[0.39904741730884435, 0.21700960785945092, 0.3839429748317047]",20.32697707658057,20.510860553191577,1.0090462775610087,3.0,0.07,
4101,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.4180573709419794, 0.19592127880614663, 0.38602135048831365]","[0.4333547417252271, 0.23713556317925102, 0.329509695095522]",16.621590277826122,17.305673185502897,1.0411562850631308,3.0,0.07,
4102,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3563139733520597, 0.49017563742235065, 0.15351038993194716]","[0.3977239738354506, 0.46538118090959585, 0.13689484525495352]",22.161289344345402,22.41177217526537,1.011302719215833,3.0,0.07,
4103,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.17893287414979642, 0.4487592669837725, 0.3723078589562918]","[0.26442702067956186, 0.4295928802309304, 0.3059800990895078]",24.108543357110438,25.288017158421425,1.0489234784466197,3.0,0.07,
4104,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.4196134881744339, 0.4512515591105021, 0.12913495299583547]","[0.43463209090491084, 0.44561797471984926, 0.11974993437523983]",9.044912418048215,9.149038968967965,1.0115121679577543,3.0,0.07,
4105,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.29837173690086255, 0.42077946368102964, 0.280848799877534]","[0.29813603825821616, 0.35658446311765996, 0.34527949862412394]",18.535249679475502,19.32735003558416,1.0427348090695412,3.0,0.07,
4106,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.26569002167703587, 0.46794972440900395, 0.2663602539142606]","[0.2804842913064575, 0.4696550510075293, 0.24986065768601315]",14.206473603397324,14.275269892764305,1.004842601428586,3.0,0.07,
4107,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.189174562200936, 0.38095934114364155, 0.42986609665593045]","[0.2377739988480638, 0.38676483469798284, 0.37546116645395333]",27.73803322866285,27.845368493729616,1.0038696061895207,3.0,0.07,
4108,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.7017771413572833, 0.11447976568327244, 0.18374309300038907]","[0.6396331453874375, 0.19802344992123788, 0.16234340469132466]",21.57266704555238,23.18931540167433,1.074939661039976,3.0,0.07,
4109,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.2665812892727293, 0.3334109965775907, 0.40000771417297176]","[0.2559416527875421, 0.34881522608460164, 0.39524312112785626]",25.880924465547015,25.908235180381638,1.0010552449496533,3.0,0.07,
4110,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.33824109978187067, 0.33598020508272813, 0.3257786951454147]","[0.3081047780769694, 0.3394112193051359, 0.35248400261789464]",16.22266439161854,16.41665361418668,1.011957913810284,3.0,0.07,
4111,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.31598569757035117, 0.27092502656182504, 0.41308927586801614]","[0.31936885531591014, 0.33545053094383764, 0.3451806137402522]",22.110585341775923,22.891832151807716,1.035333610483649,3.0,0.07,
4112,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.12887141954472112, 0.3998380039362105, 0.47129057651932316]","[0.17159170827198753, 0.4140581362687843, 0.41435015545922815]",30.798557250126414,31.46888940204087,1.0217650504363058,3.0,0.07,
4113,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.4613234914059117, 0.2949745250118197, 0.24370198378817118]","[0.40945341456518913, 0.27004698649554415, 0.3204995989392669]",17.897819500327266,19.187755550199324,1.0720722459989314,3.0,0.07,
4114,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.2135820998183218, 0.3662582011357302, 0.4201596990497443]","[0.22088085292861018, 0.3691128213871897, 0.4100063256842003]",16.186411973899265,16.21424144707044,1.0017193108155191,3.0,0.07,
4115,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.37894574960414756, 0.40810718343951174, 0.21294706695967686]","[0.3904508093861972, 0.4261511344435181, 0.18339805617028457]",14.185138571441078,14.366966898497243,1.0128182270578758,3.0,0.07,
4116,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.28474731007830584, 0.3772089801245873, 0.33804370984894677]","[0.2387074056567632, 0.4000315043148026, 0.3612610900284341]",15.878243130946064,16.28655496538191,1.0257151771180568,3.0,0.07,
4117,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3344912349544599, 0.3850759368764228, 0.2804328283333974]","[0.2655268191742487, 0.35491886923130994, 0.3795543115944415]",19.944821651912793,21.035078047226,1.0546636322119556,3.0,0.07,
4118,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3029976533258261, 0.3494250504126854, 0.34757729626160055]","[0.2857336341705148, 0.35729888541599303, 0.35696748041349213]",15.983286128568194,16.0172767225186,1.0021266336394774,3.0,0.07,
4119,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.387359351769302, 0.4827928688709885, 0.1298477793987952]","[0.3797960168002747, 0.44376912248475925, 0.1764348607149662]",17.560101406203202,17.92804282390082,1.0209532626940094,3.0,0.07,
4120,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.23026019515120713, 0.383979494933104, 0.38576030991772703]","[0.2327301638853958, 0.4395868106758849, 0.3276830254387194]",15.287033964625959,16.15750194641476,1.0569415874788437,3.0,0.07,
4121,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3064610226413145, 0.41345768872360167, 0.2800812886354181]","[0.295033570427462, 0.4376959074672943, 0.2672705221052437]",13.77146873831899,13.907010923514859,1.0098422461519099,3.0,0.07,
4122,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.5771152838846615, 0.15759103415842748, 0.2652936822600721]","[0.6376688286962869, 0.14668046479909455, 0.21565070650461868]",13.39686041910775,14.249772773335874,1.0636650922339705,3.0,0.07,
4123,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.16299770361577273, 0.35208614547745753, 0.4849161513558416]","[0.18509333188799262, 0.3211526898377701, 0.4937539782742373]",20.03168751332598,20.269401258072953,1.0118668856325177,3.0,0.07,
4124,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3734023594305135, 0.22791668337146942, 0.3986809572411986]","[0.37770794884023556, 0.20908052091517368, 0.4132115302445907]",9.506644341584181,9.64828121033431,1.014898723846287,3.0,0.07,
4125,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.6084721209477207, 0.22791928626032937, 0.1636085928208978]","[0.6069005122888049, 0.26375051322817694, 0.12934897448301816]",17.502088228908406,17.742139538662084,1.013715581056047,3.0,0.07,
4126,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.527392884955347, 0.2388080517295034, 0.23379906331570657]","[0.5294867255439908, 0.23635519107121974, 0.23415808338478947]",10.411926190546115,10.41611258922558,1.0004020772528397,3.0,0.07,
4127,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.4409254509392096, 0.219938856382869, 0.3391356926825653]","[0.4190119950227677, 0.22529705087317997, 0.35569095410405244]",15.245604228396305,15.427666883266195,1.0119419769884084,3.0,0.07,
4128,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.4660063210080007, 0.23763134769113414, 0.29636233137927137]","[0.45192414035922446, 0.2053297037390894, 0.3427461559016862]",18.215492449071853,18.391398998667594,1.0096569746926993,3.0,0.07,
4129,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.367817154027239, 0.28101751545665354, 0.35116533051760046]","[0.33745852448356667, 0.2481329399415818, 0.41440853557485163]",24.586027374575533,24.87787879671614,1.0118706213775068,3.0,0.07,
4130,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.25690370600044654, 0.31225279647166115, 0.4308434990777613]","[0.29903138357266923, 0.34245785610628277, 0.35851076032104784]",21.79419554057187,22.77936088150562,1.0452031064463827,3.0,0.07,
4131,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3661621159003284, 0.2506310255204447, 0.38320685861630965]","[0.41058355337951374, 0.20305241874780533, 0.386364027872681]",13.871072305571843,14.22289221005553,1.025363569357386,3.0,0.07,
4132,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.4789026800381465, 0.2537444582881634, 0.2673528617155919]","[0.4905051834007686, 0.23465288309281992, 0.27484193350641156]",15.005255298619726,15.077266069969495,1.0047990367319104,3.0,0.07,
4133,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.24234415064662918, 0.6158687213182013, 0.14178712811900301]","[0.33798126582430527, 0.5118684048241159, 0.15015032935157874]",20.70075611422195,22.780147493989208,1.100450020680098,3.0,0.07,
4134,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.16764096617621185, 0.32028568836526056, 0.5120733454659278]","[0.18878612491585386, 0.32046880202875216, 0.49074507305539394]",16.003616903404264,16.16155420001871,1.0098688501210529,3.0,0.07,
4135,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.4138715180761183, 0.22880868002046365, 0.3573198019650862]","[0.4760428963773746, 0.18640463138491567, 0.33755247223770973]",14.676279109149897,15.715209672016659,1.0707897795578882,3.0,0.07,
4136,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.47861881000043754, 0.3826582458108803, 0.13872294419349132]","[0.43861612498109026, 0.35597148436185805, 0.20541239065705164]",18.882511893252772,19.446580384079784,1.0298725346508888,3.0,0.07,
4137,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.244060022751863, 0.09260400135587404, 0.6633359760614762]","[0.24204384254691438, 0.10639713642013264, 0.6515590210329528]",11.929811492795267,12.001427595628124,1.0060031210783262,3.0,0.07,
4138,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.45900320481288265, 0.13863437522136177, 0.40236241996095634]","[0.4602518807034847, 0.18182276832107488, 0.3579253509754403]",21.275270738073885,21.600090029891994,1.015267457501108,3.0,0.07,
4139,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.5403555602860517, 0.11280232683616265, 0.34684211287817873]","[0.5085702037332802, 0.1288673051403321, 0.3625624911263878]",28.0468890569826,28.203239125189285,1.005574595738195,3.0,0.07,
4140,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.2611905787971733, 0.20879436188887993, 0.530015061069162]","[0.2799899617895479, 0.2834390006883404, 0.43657103752211196]",25.72869699020111,26.401791094621938,1.0261612200834413,3.0,0.07,
4141,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.23680234819285942, 0.3555091880840097, 0.40768846406236087]","[0.259640983555761, 0.35507222629984186, 0.3852867901443971]",10.764165883995542,11.05552843869473,1.0270678246544298,3.0,0.07,
4142,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3815232776880037, 0.21387422033907835, 0.40460250304515966]","[0.3925083246462802, 0.2015418731514105, 0.40594980220230914]",13.692894073986464,13.765273685673836,1.0052859250423092,3.0,0.07,
4143,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3312809942599854, 0.4278292944764801, 0.24088971126964112]","[0.39852353287476633, 0.36939387429693227, 0.23208259282830135]",18.076428904649987,19.134196650508354,1.058516411147241,3.0,0.07,
4144,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.12366588663673146, 0.4465590804691191, 0.4297750328938761]","[0.14804939173210688, 0.43752826267599015, 0.41442234559190316]",13.110987259818945,13.2273659918789,1.0088764278199414,3.0,0.07,
4145,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.3286453288618229, 0.44530819532469335, 0.22604647581416193]","[0.33223834771987787, 0.3145527676770692, 0.35320888460305305]",35.026814967739746,36.6911440138421,1.0475158545712828,3.0,0.07,
4146,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.31585596668737664, 0.4869367177884607, 0.1972073155199259]","[0.2966746624674596, 0.4561219631584157, 0.24720337437412454]",14.686243848909745,15.330471633359716,1.0438660688926118,3.0,0.07,
4147,clustered,50,3,4,func-clustered_n-50_d-3_n_clusters-3_noise-0.07,"[0.44438169985177806, 0.17618969989118044, 0.37942860025981867]","[0.45361450719028856, 0.18616043421033315, 0.3602250585993783]",25.66732669750232,25.70881455024978,1.001616368281606,3.0,0.07,
