func,n,d,n_clusters,noise,weights,centers,dataset_num,title,optimal,mean,optimal_sc,mean_sc,distortion
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.06399230304463831, 0.8898753274241694, 0.046132369876823225]","[0.21830569872854944, 0.5703019170443664, 0.21139238422708417]",38.674541241005215,49.498512603591685,1.2798732968837445
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.03613429272627831, 0.9268762476597644, 0.03698945964429811]","[0.20626489672693119, 0.5808270863135937, 0.2129080169594749]",39.451652136563126,50.376541473502655,1.2769184240782283
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04923102101522277, 0.8933655124799502, 0.05740346650919075]","[0.21085418219721797, 0.5691243519370958, 0.22002146586568636]",39.16382538544512,49.878856126245516,1.273595100461829
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05161830740959902, 0.8813159072231054, 0.06706578739479742]","[0.20948144786637754, 0.5671747499430522, 0.22334380219057018]",38.90354569902273,49.47780901881546,1.2718071869746916
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05087590647884401, 0.8880033136004879, 0.06112078066638547]","[0.2160773526870795, 0.5640122237251074, 0.21991042358781296]",38.98379991420955,49.26933245150218,1.26384119967596
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.03256293546540801, 0.9190204268618835, 0.04841663984927167]","[0.21299691376798552, 0.5782278498595139, 0.2087752363725005]",38.38128560929569,49.9062847816218,1.3002765277235746
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.045895763774591494, 0.9001213355706907, 0.053982900654772514]","[0.21289158636839814, 0.5691463751634359, 0.21796203846816578]",39.51902068442316,50.67158192924123,1.2822074295280794
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.06384482738530062, 0.9052363581593244, 0.030918814761147728]","[0.21378464817434162, 0.580207827103375, 0.20600752472228326]",39.30851003076584,50.14275276918292,1.275620793816336
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.038347742353111565, 0.891758631889853, 0.06989362577496308]","[0.2108659461921892, 0.5666195787543412, 0.22251447505346952]",39.17660798422615,49.63084435457107,1.266848941453894
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04709940830002062, 0.9077982018096926, 0.04510239064921791]","[0.21001687601810828, 0.575280536206103, 0.2147025877757888]",38.74733795516741,49.90676442232804,1.2880049844991321
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.06905408441140033, 0.8895027640946563, 0.04144315456593561]","[0.22219427164672306, 0.566495452788709, 0.21131027556456786]",39.75192097389142,50.77208981357886,1.2772235547289739
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04908519076108355, 0.9100037993929053, 0.04091101197283817]","[0.2087351668114971, 0.5766305797441028, 0.2146342534444]",39.21536495330426,50.42003609205,1.285721455151258
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05387732238025911, 0.8930038503168394, 0.0531188275530329]","[0.2167226399217678, 0.5681592016018776, 0.2151181584763547]",39.42886867432817,50.227546712090785,1.2738774507317667
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.0590755448097236, 0.9141564423679026, 0.026768012833806913]","[0.22289518766024322, 0.5710346090313072, 0.20607020330844938]",39.77815333403984,51.387924489348265,1.2918629997178237
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.037851062554774564, 0.9083428984484027, 0.053806038980504005]","[0.213951556269898, 0.5723128372747196, 0.21373560645538234]",39.318816867777585,50.9030150299851,1.2946222466755086
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04618238288183147, 0.8874335964474165, 0.06638402071341255]","[0.21029378251196995, 0.5713219017210927, 0.2183843157669374]",38.64502422949384,49.56665666140363,1.2826141954796448
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.042635309044684294, 0.9060776486685027, 0.051287042303885554]","[0.2163312957999418, 0.5693773452983207, 0.21429135890173753]",39.36500435926851,50.45297527801445,1.2816707656768052
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05567789408019919, 0.892685896915195, 0.05163621173385566]","[0.21247281711852228, 0.5706634318227526, 0.21686375105872507]",38.85640073194455,49.68981783571246,1.2788065003370621
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.037077410450951524, 0.8977195996970214, 0.06520299365679418]","[0.21383589691719382, 0.5687826889572568, 0.21738141412554932]",39.32813800180311,49.98787964068927,1.271046181703223
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05015670438631399, 0.9024915311136044, 0.04735176450283867]","[0.220055102049082, 0.5745290394908099, 0.20541585846010812]",39.04287928409344,49.6673569940498,1.2721233142834552
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04661883226416087, 0.9061653974681333, 0.04721577032023665]","[0.2151267588820761, 0.5763570562799066, 0.20851618483801718]",38.59062007717426,49.64930838520678,1.286564151752865
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04578711309081476, 0.9066110369700059, 0.04760185016669203]","[0.21586126170447087, 0.5729190005572756, 0.2112197377382537]",39.80078001811692,50.60700639508995,1.271507904419314
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.0526213633879418, 0.9037635414913836, 0.04361509512463789]","[0.2129564578364891, 0.5731449372907944, 0.2138986048727165]",39.263388765529704,50.11330970877999,1.27633684417927
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.042163289167791516, 0.9069237462181189, 0.05091296461509978]","[0.21509081541846267, 0.5664055691225054, 0.21850361545903194]",39.83189045157366,51.281537353695285,1.2874492466291987
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.045886339777400045, 0.8958912357339013, 0.058222424580224995]","[0.21148101244384082, 0.5689796381005617, 0.21953934945559753]",39.41512009795942,50.29874208361567,1.2761280939549824
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.037592700813991124, 0.9079123388255005, 0.05449496035777847]","[0.2046590584132883, 0.5788783577370709, 0.21646258384964084]",38.723520780460944,49.93096250878885,1.2894220748125502
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04266476156744595, 0.9086190995785706, 0.04871613885536652]","[0.21085089643227017, 0.5726672132308661, 0.21648189033686394]",39.27433054834896,49.94633330721463,1.2717297178554785
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.03575718217313239, 0.9077054489797565, 0.056537368951274335]","[0.20746569264033762, 0.5759574587617609, 0.21657684859790144]",39.52653440363674,50.840860084346296,1.2862463368321144
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.044532713085363294, 0.9029825405023294, 0.0524847464707289]","[0.21552011931446416, 0.5720526475419943, 0.21242723314354162]",39.199291762470835,50.31912679731825,1.283674386318721
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05250439523568783, 0.903096085661524, 0.044399519245740676]","[0.21257265696808259, 0.5735526842665315, 0.21387465876538594]",39.10182160567251,49.93629378692796,1.277083566349341
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05434037143388151, 0.9053808074551283, 0.04027882458088701]","[0.21450972654314826, 0.5735553286863924, 0.2119349447704596]",39.321244537346615,50.09719118800083,1.274048972189052
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05399057295139824, 0.8766126718816517, 0.06939675559939594]","[0.2195214406939662, 0.5626083747891472, 0.2178701845168865]",39.1203755390549,49.56259338196824,1.2669252965756579
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05180886198691158, 0.8991228578478313, 0.04906828244527589]","[0.20894061490078744, 0.5738697210290925, 0.2171896640701201]",39.294949221627085,50.18273396096478,1.2770784784051914
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.0473695585932112, 0.888561777697898, 0.06406866371658493]","[0.2159821321348867, 0.5692302385103709, 0.2147876293547423]",38.4101417204754,49.05205196037071,1.2770599056192078
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.06141662691330057, 0.88782034960736, 0.050763023477560704]","[0.22181112989950055, 0.5625022130283768, 0.21568665707212284]",39.574202931157366,50.793509516751755,1.2835005067597018
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04727332129115323, 0.8942733006372835, 0.05845338071036837]","[0.21262864098065376, 0.5740482595293664, 0.21332309948997996]",38.97410633404587,49.855548756595084,1.2791967140768976
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.039954471395489764, 0.9069491319240975, 0.053096396680850734]","[0.20822301328445808, 0.5767880531077838, 0.21498893360775814]",39.17960177002013,50.05346954177415,1.2775390070471468
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.052033558862735814, 0.8918660421412636, 0.05610039899654088]","[0.21249222692896994, 0.5676809198538685, 0.21982685321716175]",39.322528325330104,49.85492483493933,1.2678463709777443
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.06225355570686332, 0.8882632522767784, 0.0494831941152431]","[0.21921540957442495, 0.5683970462719915, 0.21238754415358355]",38.68659490802655,49.877643924661214,1.2892745935185106
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04726602485606195, 0.9039845783962708, 0.048749397108601863]","[0.22064564149773805, 0.5642855552266325, 0.21506880327562947]",39.86237500450786,51.080949950967415,1.2814326779373004
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.057421975154057135, 0.9036815860481299, 0.03889643880284998]","[0.2214304766310837, 0.5718214307468561, 0.20674809262206018]",38.362491542984316,49.39511418304153,1.2875887930192282
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04967121970904342, 0.8985827927547398, 0.051745988295204486]","[0.2151426419461395, 0.5711257990653728, 0.213731558988488]",39.31620918711939,50.5415969745309,1.285515516869544
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05030200809595672, 0.913176048225857, 0.036521943766280575]","[0.2148510390125054, 0.5791313044558231, 0.20601765653167142]",38.83622691881103,49.76542373778105,1.2814175754461943
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05554705130129461, 0.9127423394411801, 0.03171060981113027]","[0.21653476953323622, 0.579350176873238, 0.20411505359352575]",38.912102398865166,49.900714520767735,1.282395744369316
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05403597394399303, 0.8977363122127886, 0.04822771400984959]","[0.21233454689797523, 0.5739655985516985, 0.21369985455032645]",38.790201076912055,49.76604447785283,1.282954021794788
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04106112475376981, 0.9042319504658008, 0.054706925153185974]","[0.2128293901417498, 0.5670119927609388, 0.22015861709731155]",39.33734427214927,50.70781409458989,1.2890502659197278
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04908791331358534, 0.8982456145026221, 0.05266647225385077]","[0.20787056618552677, 0.5761186872319563, 0.21601074658251707]",39.547101383904,49.97563668713552,1.2636991065918177
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.058884556415640825, 0.8912176382137127, 0.04989780542978029]","[0.22033634435564767, 0.5667905768309042, 0.21287307881344805]",39.37952752216099,49.81879534268472,1.2650937803824331
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04656132766278302, 0.9098971666062566, 0.043541506311766745]","[0.2130329716259469, 0.580367898901882, 0.20659912947217116]",38.78030511981042,50.12350436159896,1.2924989684001742
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.06193683001727033, 0.8995536952393111, 0.038509474743975744]","[0.22388236905015543, 0.5673321584668798, 0.20878547248296478]",39.57190256200144,50.25813928864517,1.2700460689222735
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.0475634163544986, 0.9034197077543581, 0.04901687601409307]","[0.21091028095074613, 0.578122809697597, 0.21096690935165693]",38.17358359972842,48.60954174667077,1.2733816729487404
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.04768587314584322, 0.916564547621331, 0.03574958308594769]","[0.2145916964711216, 0.5768731467082261, 0.20853515682065218]",39.43829022697465,50.79309719727314,1.2879132666489719
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.02779201570291051, 0.911102154643528, 0.061105829813053035]","[0.19894179995423755, 0.5801499918666576, 0.2209082081791049]",39.09848364863579,50.22364650403978,1.2845420542490056
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.061218312194343455, 0.9048064603394093, 0.03397522766539498]","[0.21791216076278974, 0.5763959712589591, 0.20569186797825123]",38.8792025985844,49.85676292266337,1.2823504493499738
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.06158261724453395, 0.9085813649466792, 0.02983601903945504]","[0.2242531304326404, 0.5691387516936355, 0.20660811787372377]",39.61231480865596,51.3572864329502,1.2964979875835927
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05755340131188739, 0.9106581794580942, 0.03178841922881384]","[0.20961279230798716, 0.5855206638750508, 0.20486654381696204]",38.53340518689733,49.18712151047164,1.2764800118728394
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.060469271508992783, 0.8969446750005733, 0.04258605353089668]","[0.2152470458772927, 0.5722103485599508, 0.21254260556275667]",38.82148170273969,49.934424988108226,1.2862575769379838
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.05038595025727511, 0.9129642102351647, 0.036649839507841356]","[0.21239741158771427, 0.574638989737694, 0.21296359867459194]",38.95182659793456,50.250114874740454,1.2900579835042958
clustered,50,3,3.0,0.06,"[0.2, 0.2, 0.6]","[[1, 0, 0], [0, 0, 1], [0, 1, 0]]",0,"func-clustered_n-50_d-3_n_clusters-3_noise-0.06_weights-[0.2, 0.2, 0.6]_centers-[[1, 0, 0], [0, 0, 1], [0, 1, 0]]","[0.06440889112043026, 0.8943090704586675, 0.041282038642464394]","[0.22047738405123443, 0.5659388879690173, 0.21358372797974842]",39.40970640716586,50.12657004226893,1.2719346225110277
